candle_begin_time,ÕÇµø·ù,volume,Ñ¡±Ò
2023-06-12 10:00:00,0.004634075955511685,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 11:00:00,-0.0004929844885697143,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 12:00:00,0.0007493173364276906,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 13:00:00,-0.00471182822202354,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 14:00:00,0.004749533070259604,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 15:00:00,-0.0018911144701198035,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 16:00:00,0.0001255458122670916,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 17:00:00,0.0015654427063793719,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 18:00:00,0.0006614798488395746,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 19:00:00,-0.0016707811570498832,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 20:00:00,0.00881584923461598,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-12 21:00:00,0.006434277860610793,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
